Type,AIR,Category,Sub Category,Institute,Subject,Allotted Category,Allotted ph,Admitted Round
"Management/ Paid
Seats",286129,ST,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",286279,UR,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",286290,SC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",286328,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",286390,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",286392,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",286457,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",286547,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",286549,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",286568,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",286578,UR,NO,"Jawahar Lal Nehru Medical College,
Belagavi",MBBS,OP,NO,4
"Management/ Paid
Seats",286604,UR,NO,"MGM Medical College, Navi Mumbai",MBBS,OP,NO,4
"Management/ Paid
Seats",286669,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",286771,OBC,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",286776,SC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",286788,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",286797,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",286892,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",286989,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",287003,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",287051,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",287267,UR,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,4
"Management/ Paid
Seats",287317,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",287330,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",287487,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",287516,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",287606,SC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",287673,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",287714,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",287805,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",287849,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",287877,OBC,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",287995,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",288063,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",288083,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",288162,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",288182,OBC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,3
"Management/ Paid
Seats",288245,EW,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,4
"Management/ Paid
Seats",288282,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",288295,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",288444,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",288448,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",288560,UR,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",288608,OBC,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",288688,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",288777,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",289059,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",289073,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",289084,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",289104,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,3
"Management/ Paid
Seats",289326,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",289375,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",289387,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",289408,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",289424,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
Management/ Paid Seats,289506,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",289557,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",289679,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,2
"Management/ Paid
Seats",289681,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",289832,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",289863,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",289896,SC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",289936,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,1
Management/ Paid Seats,289971,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",290096,OBC,NO,"Saveetha Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",290127,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",290152,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",290170,UR,NO,"MANAV RACHNA DENTAL COLLEGE
FARIDABAD",BDS,OP,NO,1
"Management/ Paid
Seats",290231,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",290388,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",290557,UR,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",290631,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",290721,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",290732,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",290758,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",290831,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",290883,OBC,NO,"Meenakshi Ammal Dental College and
Host., Chennai1",BDS,OP,NO,2
"Management/ Paid
Seats",290899,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",290928,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",290956,OBC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,2
"Management/ Paid
Seats",290961,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",290988,UR,NO,"Kalinga Institute of Medical Sciences,
Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",291147,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",291150,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",291199,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",291208,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,2
"Management/ Paid
Seats",291216,SC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",291373,UR,NO,"SRM Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",291457,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,3
"Management/ Paid
Seats",291482,SC,NO,"Kalinga Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,2
"Management/ Paid
Seats",291526,UR,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",291533,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",291573,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,3
"Management/ Paid
Seats",291614,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",291633,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",291726,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",291756,OBC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",291791,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",291852,UR,NO,"MM College of Dental Scie. and Res.,
Mullana",BDS,OP,NO,1
"Management/ Paid
Seats",291976,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",292048,OBC,NO,"Yenepoya Dental College, Yenepoya",BDS,OP,NO,1
"Management/ Paid
Seats",292099,UR,NO,"MANAV RACHNA DENTAL COLLEGE
FARIDABAD",BDS,OP,NO,1
"Management/ Paid
Seats",292102,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",292227,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",292233,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",292267,SC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",292326,UR,NO,"SRM Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",292393,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",292452,OBC,NO,"Rural Dental College, Loni",BDS,OP,NO,1
"Management/ Paid
Seats",292530,OBC,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,2
"Management/ Paid
Seats",292547,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",292640,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",292712,OBC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",292767,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,2
"Management/ Paid
Seats",292789,UR,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",292850,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",292865,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",292958,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",293087,OBC,NO,"School of Dental Sciences and
KIMSDU, Karad",BDS,OP,NO,1
"Management/ Paid
Seats",293137,OBC,NO,"SATHYABAMA UNIV. Dental College
and Hospt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",293152,UR,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",293203,UR,PH,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",293569,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",293628,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,3
"Management/ Paid
Seats",293631,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",293648,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",293761,SC,NO,"BHAARATH MEDICAL COLLEGE AND
HOSPITAL",MBBS,OP,NO,3
Management/ Paid Seats,293842,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",293868,UR,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",293912,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",294103,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",294114,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,2
"Management/ Paid
Seats",294164,UR,NO,"Santosh Dental College and Hospital,
Ghaziabad",BDS,OP,NO,4
"Management/ Paid
Seats",294176,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",294310,EW,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",294342,OBC,NO,"AB Shetty Memorial Inst. of Dental
Sce., Mangaluru",BDS,OP,NO,1
"Management/ Paid
Seats",294393,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",294487,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",294598,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,4
"Management/ Paid
Seats",294607,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",294730,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",294934,UR,NO,"Meenakshi Ammal Dental College and
Host., Chennai1",BDS,OP,NO,1
"Management/ Paid
Seats",294955,UR,NO,"Jawahar Lal Nehru Medical College,
Belagavi",MBBS,OP,NO,4
"Management/ Paid
Seats",295044,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",295062,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",295138,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",295236,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",295277,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",295419,OBC,NO,"BHAARATH MEDICAL COLLEGE AND
HOSPITAL",MBBS,OP,NO,2
"Management/ Paid
Seats",295434,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,2
Management/ Paid Seats,295436,SC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",295471,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",295490,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",295563,UR,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,1
"Management/ Paid
Seats",295627,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",295651,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",295750,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",295755,EW,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",295762,UR,NO,"AB Shetty Memorial Inst. of Dental
Sce., Mangaluru",BDS,OP,NO,2
"Management/ Paid
Seats",295794,SC,NO,"AB Shetty Memorial Inst. of Dental
Sce., Mangaluru",BDS,OP,NO,3
"Management/ Paid
Seats",295983,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",296077,UR,NO,"Santosh Dental College and Hospital,
Ghaziabad",BDS,OP,NO,4
"Management/ Paid
Seats",296096,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",296120,UR,NO,"BVDU Dental College and Hospital,
Sangli",BDS,OP,NO,1
"Management/ Paid
Seats",296160,EW,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",296199,UR,NO,"Dr. DY Patil Dental College and Hosp.
Navi Mumbai",BDS,OP,NO,2
"Management/ Paid
Seats",296355,SC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",296408,UR,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",296511,SC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",296574,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",296604,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",296723,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",296858,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",296894,OBC,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,1
"Management/ Paid
Seats",296912,EW,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",296919,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",296949,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",297040,UR,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",297074,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",297121,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",297192,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",297212,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,3
"Management/ Paid
Seats",297305,EW,NO,"Dr. DY Patil Dental College and Hosp.
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",297465,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",297507,UR,NO,"School of Dental Sciences and
KIMSDU, Karad",BDS,OP,NO,2
"Management/ Paid
Seats",297517,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,1
Management/ Paid Seats,297553,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",297697,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",297862,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",297923,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",297925,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,3
"Management/ Paid
Seats",297936,OBC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",297964,EW,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",298012,UR,NO,"Sree Balaji Dental College and
Hospital, Chennai",BDS,OP,NO,1
Management/ Paid Seats,298025,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",298092,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,3
"Management/ Paid
Seats",298326,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,2
"Management/ Paid
Seats",298358,UR,NO,"Manipal College of Dental Science,
Mangalore",BDS,OP,NO,1
"Management/ Paid
Seats",298361,SC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",298440,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",298587,EW,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",298647,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",298902,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",298928,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",298944,SC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",298987,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",299030,UR,NO,"SRM Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",299046,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",299069,OBC,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",299107,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,2
"Management/ Paid
Seats",299130,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",299177,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",299216,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",299237,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",299264,OBC,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",299365,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,1
"Management/ Paid
Seats",299375,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
Management/ Paid Seats,299534,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",299723,UR,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",299732,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",299752,EW,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,1
"Management/ Paid
Seats",299829,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,2
"Management/ Paid
Seats",299927,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
